"2017-08-18 21:30:58","Paattali Makkall Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-08-18 21:30:16","Paattali Makkall Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
The General Secretary of United Nations Ban Ki-moon described him as a ‘public health champion’.[9] President of India Shri Pranab Mukherjee presented him with a memento of appreciation on 29 March 2014 at the inauguration of Rotary International’s Polio-Free Conclave 2014 in New Delhi.[10] He was awarded with the Luther L. Terry Award by the American Cancer Society in 2006.[11][12] Anbumani received World Health Organization Director General’s Special Award for Leadership and Special Award for tobacco control in 2007.[13][14] Rotary International awarded Polio Eradication Champion Award in 2007.[15][16] The Rotary club of Madras presented Anbumani with a ‘For the sake of Honour' award in recognition of his contribution to tobacco control and rural healthcare in 2008.[17]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-08-17 04:38:40","Paattali Makkall Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Anbumani joined Pattali Makkal Katchi, founded by his father and became the youth wing president. In 2004, he became a member of the Rajya Sabha.
On the 22 May 2004, Anbumani became as the Union Minister of Health and Family Welfare of the Government of India. At the time of induction into the Manmohan Singh's 2004 cabinet, Anbumani was the youngest Cabinet Minister in the Union Cabinet. During his tenure, the ministry set up various institutions like the Public Health Foundation of India, Department of Health Research, National Institute of Communicable Diseases, Food Safety and Standards Authority of India and the Traditional Knowledge Digital Library. As the Union Health Minister, Anbumani established the National Rural Health Mission (NRHM) in 2005 to provide primary health care to the women and children living in the rural parts of India. The project was lauded as ‘the largest successful health scheme to be implemented anywhere in the world’ by economist Jeffrey Sachs.[10][11] The NRHM was set up to achieve the health targets set in the millennium development goals and to integrate various public health programs like the National Malaria Eradication Program, National Immunization Program and the National Polio Eradication Program. Anbumani introduced 108 ambulance service based on 911 service in the United States.
Under Anbumani, the ministry of health brought stringent regulations against the sale of tobacco products.Anbumani initiated a National Alcohol Policy for the first time in India and advocated for the 2nd of October, the birthday of Mahatma Gandhi to be observed as World No-Alcohol day.[12][13] Anbumani along with T D Dogra, the then Director of All India Institute of Medical Sciences (AIIMS), New Delhi expanded the institution to Jhajjar district of Haryana.[14][15][16][17][18] New departments were established and redevelopment was carried out.[19][20][21][22][23] National Institute of Siddha, Tambaram Sanatorium, Chennai was inaugurated by Anbumani on 3 September 2005.[24][25]
He became a Member of Parliament from Dharmapuri Lok Sabha Constituency in 2014 as a part of the NDA with Bharatiya Janata Party.[9] On 6 October 2015, Anbumani offered to quit the NDA if his decision could help find a permanent solution to the problems of the Sri Lankan Tamils.[26][27]
Anbumani was declared as the Chief Ministerial Candidate from PMK for the 2016 Tamil Nadu Legislative Assembly elections. He contested from Pennagaram and lost by 18,446 votes.

The General Secretary of United Nations Ban Ki-moon described him as a ‘public health champion’.[28] President of India Shri Pranab Mukherjee presented him with a memento of appreciation on 29 March 2014 at the inauguration of Rotary International’s Polio-Free Conclave 2014 in New Delhi.[29] He was awarded with the Luther L. Terry Award by the American Cancer Society in 2006.[30][31] Anbumani received World Health Organization Director General’s Special Award for Leadership and Special Award for tobacco control in 2007.[32][33] Rotary International awarded Polio Eradication Champion Award in 2007.[34][35] The Rotary club of Madras presented Anbumani with a ‘For the sake of Honour' award in recognition of his contribution to tobacco control and rural healthcare in 2008.[36]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-08-17 04:36:27","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Anbumani joined Pattali Makkal Katchi, founded by his father and became the youth wing president. In 2004, he became a member of the Rajya Sabha.
On the 22 May 2004, Anbumani became as the Union Minister of Health and Family Welfare of the Government of India. At the time of induction into the Manmohan Singh's 2004 cabinet, Anbumani was the youngest Cabinet Minister in the Union Cabinet. During his tenure, the ministry set up various institutions like the Public Health Foundation of India, Department of Health Research, National Institute of Communicable Diseases, Food Safety and Standards Authority of India and the Traditional Knowledge Digital Library. As the Union Health Minister, Anbumani established the National Rural Health Mission (NRHM) in 2005 to provide primary health care to the women and children living in the rural parts of India. The project was lauded as ‘the largest successful health scheme to be implemented anywhere in the world’ by economist Jeffrey Sachs.[10][11] The NRHM was set up to achieve the health targets set in the millennium development goals and to integrate various public health programs like the National Malaria Eradication Program, National Immunization Program and the National Polio Eradication Program. Anbumani introduced 108 ambulance service based on 911 service in the United States.
Under Anbumani, the ministry of health brought stringent regulations against the sale of tobacco products.Anbumani initiated a National Alcohol Policy for the first time in India and advocated for the 2nd of October, the birthday of Mahatma Gandhi to be observed as World No-Alcohol day.[12][13] Anbumani along with T D Dogra, the then Director of All India Institute of Medical Sciences (AIIMS), New Delhi expanded the institution to Jhajjar district of Haryana.[14][15][16][17][18] New departments were established and redevelopment was carried out.[19][20][21][22][23] National Institute of Siddha, Tambaram Sanatorium, Chennai was inaugurated by Anbumani on 3 September 2005.[24][25]
He became a Member of Parliament from Dharmapuri Lok Sabha Constituency in 2014 as a part of the NDA with Bharatiya Janata Party.[9] On 6 October 2015, Anbumani offered to quit the NDA if his decision could help find a permanent solution to the problems of the Sri Lankan Tamils.[26][27]
Anbumani was declared as the Chief Ministerial Candidate from PMK for the 2016 Tamil Nadu Legislative Assembly elections. He contested from Pennagaram and lost by 18,446 votes.

The General Secretary of United Nations Ban Ki-moon described him as a ‘public health champion’.[28] President of India Shri Pranab Mukherjee presented him with a memento of appreciation on 29 March 2014 at the inauguration of Rotary International’s Polio-Free Conclave 2014 in New Delhi.[29] He was awarded with the Luther L. Terry Award by the American Cancer Society in 2006.[30][31] Anbumani received World Health Organization Director General’s Special Award for Leadership and Special Award for tobacco control in 2007.[32][33] Rotary International awarded Polio Eradication Champion Award in 2007.[34][35] The Rotary club of Madras presented Anbumani with a ‘For the sake of Honour' award in recognition of his contribution to tobacco control and rural healthcare in 2008.[36]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-08-01 18:40:17","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Anbumani joined Pattali Makkal Katchi, founded by his father and became the youth wing president. In 2004, he became a member of the Rajya Sabha.
On the 22 May 2004, Anbumani became as the Union Minister of Health and Family Welfare of the Government of India. At the time of induction into the Manmohan Singh's 2004 cabinet, Anbumani was the youngest Cabinet Minister in the Union Cabinet. During his tenure, the ministry set up various institutions like the Public Health Foundation of India, Department of Health Research, National Institute of Communicable Diseases, Food Safety and Standards Authority of India and the Traditional Knowledge Digital Library. As the Union Health Minister, Anbumani established the National Rural Health Mission (NRHM) in 2005 to provide primary health care to the women and children living in the rural parts of India. The project was lauded as ‘the largest successful health scheme to be implemented anywhere in the world’ by economist Jeffrey Sachs.[10][11] The NRHM was set up to achieve the health targets set in the millennium development goals and to integrate various public health programs like the National Malaria Eradication Program, National Immunization Program and the National Polio Eradication Program. Anbumani introduced 108 ambulance service based on 911 service in the United States.
Under Anbumani, the ministry of health brought stringent regulations against the sale of tobacco products.Anbumani initiated a National Alcohol Policy for the first time in India and advocated for the 2nd of October, the birthday of Mahatma Gandhi to be observed as World No-Alcohol day.[12][13] Anbumani along with T D Dogra, the then Director of All India Institute of Medical Sciences (AIIMS), New Delhi expanded the institution to Jhajjar district of Haryana.[14][15][16][17][18] New departments were established and redevelopment was carried out.[19][20][21][22][23] National Institute of Siddha, Tambaram Sanatorium, Chennai was inaugurated by Anbumani on 3 September 2005.[24][25]
He became a Member of Parliament from Dharmapuri Lok Sabha Constituency in 2014 as a part of the NDA with Bharatiya Janata Party.[9] On 6 October 2015, Anbumani offered to quit the NDA if his decision could help find a permanent solution to the problems of the Sri Lankan Tamils.[26][27]
Anbumani was declared as the Chief Ministerial Candidate from PMK for the 2016 Tamil Nadu Legislative Assembly elections. He contested from Pennagaram and lost by 18,446 votes.

The General Secretary of United Nations Ban Ki-moon described him as a ‘public health champion’.[28] President of India Shri Pranab Mukherjee presented him with a memento of appreciation on 29 March 2014 at the inauguration of Rotary International’s Polio-Free Conclave 2014 in New Delhi.[29] He was awarded with the Luther L. Terry Award by the American Cancer Society in 2006.[30][31] Anbumani received World Health Organization Director General’s Special Award for Leadership and Special Award for tobacco control in 2007.[32][33] Rotary International awarded Polio Eradication Champion Award in 2007.[34][35] The Rotary club of Madras presented Anbumani with a ‘For the sake of Honour' award in recognition of his contribution to tobacco control and rural healthcare in 2008.[36]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-08-01 18:37:45","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
The General Secretary of United Nations Ban Ki-moon described him as a ‘public health champion’.[9] President of India Shri Pranab Mukherjee presented him with a memento of appreciation on 29 March 2014 at the inauguration of Rotary International’s Polio-Free Conclave 2014 in New Delhi.[10] He was awarded with the Luther L. Terry Award by the American Cancer Society in 2006.[11][12] Anbumani received World Health Organization Director General’s Special Award for Leadership and Special Award for tobacco control in 2007.[13][14] Rotary International awarded Polio Eradication Champion Award in 2007.[15][16] The Rotary club of Madras presented Anbumani with a ‘For the sake of Honour' award in recognition of his contribution to tobacco control and rural healthcare in 2008.[17]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-08-01 18:29:43","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Tamil Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-06-26 12:07:00","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Vanniyar Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-06-26 12:01:31","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Vanniyar Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Union Minister of State (Ind), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Ind), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Ind), Ministry of Food Processing Industries (July 2002 to Jan 2004)
"
"2017-06-26 03:00:46","Pattali Makkal Katchi (Tamil: பாட்டாளி மக்கள் கட்சி; English: abbreviated in English as PMK) is a political party in Tamil Nadu, India founded by Dr. S. Ramadoss[2] in 1989 for the upliftment of Vanniyar Community.


PMK was founded by Dr S Ramadoss an activist on 16 July 1989. Ahead of the 2004 elections, PMK joined the broad Tamil political front Democratic Progressive Alliance where the Dravida Munnetra Kazhagam, Indian National Congress, Communist Party of India, Communist Party of India (Marxist) and Indian Union Muslim League were also members. PMK was able to obtain a significant share of power both in the regional Government in Tamil Nadu and the Central Government due to a significant number of seats they obtained which helped the United Progressive Alliance ( UPA-I ) to form the Government.
Following the 2004 Lok Sabha elections, the PMK joined United Progressive Alliance led by the Congress. In June 2008, during the final months of the bitter relationship between the DMK and the PMK, the ruling DMK in Tamil Nadu severed its ties with the PMK, an outside supporter of the Karunanidhi Government.[3] However, the DMK did not press for the party's removal from the UPA Government at the Centre. On 26 March 2009, PMK declared that, it would join the All India Anna Dravida Munnetra Kazhagam ( AIADMK ) led front and left the United Progressive Alliance (UPA).
PMK contested in the 2014 Lok Sabha election in an alliance with Bharatiya Janata Party led NDA[4] and its candidate Anbumani Ramadoss won from Dharmapuri Lok Sabha constituency, where he is one of two non-AIADMK MPs from Tamil Nadu the other being from its ally BJP.
The leaders of Pattali Makkal Katchi, who are also the national executives of the party are listed below:[5]
Tamilnadu Assembly
Lok Sabha election
DPA - Democratic Progressive Alliance NDA - National Democratic Alliance
TF - Third Front PT - PMK-Tiwari Congress Front
Member, Consultative Committee, Ministry of Communications
Member, Committee on Private Members' Bills and Resolutions
Member, Consultative Committee, Ministry of Petroleum and Natural Gas
Member, Consultative Committee, Ministry of Railways
Member, Committee on Energy
Member, Consultative Committee, Ministry of Chemicals and Fertilizers
Member, General Purposes Committee
Member, Committee on the Empowerment of Women
Member, Consultative Committee, Ministry of Mines and Minerals
Member, Rules Committee
Member, Committee on the Welfare of Scheduled Castes and Scheduled Tribes
Member, Consultative Committee, Ministry of Surface Transport
Union Minister of State, Ministry of Railways (July 2002- 15 Jan.2004)
Member, Consultative Committee, Ministry of Rural Development
Member, Committee on Energy
Member, Committee on Defence
Member, Committee on Empowerment of Women
Member, Committee on Home Affairs
Member, Committee on Private Members Bills and Resolutions
Member, Zonal Committee, Railways
Member, Committee on Rural Development
Member, Advisory Committee, Telecommunications
Union Minister of State (Independent Charge), Ministry of Health & Family Welfare (Oct 1999 to May 2000)
Union Minister of State (Independent Charge), Ministry of Coal (May 2000 to Feb 2001)
Union Minister of State (Independent Charge), Ministry of Food Processing Industries (July 2002 to Jan 2004)
Member, Consultative Committee, Ministry of Agriculture and Ministry of Consumer Affairs, Food and Public Distribution
Member, Informal Consultative Committee Ministry of Railways
Member, Committee on Transport, Tourism & Culture
Member,Parliamentary Forum on Water Conservation & Management
Member, Committee on Chemicals and Fertilizers
Member, Committee on Personnel, Public Grievances, Law & Justice
Member, Committee on Urban Development
Member, Committee on Coal, Mines & Steel
Member, Rules Committee
Member, Consultative Committee, Ministry of Rural Development
Member, Railways Zonal Committee
Member, Committee on Commerce
Member, Joint Committee on Salaries and Allowances of Members of Parliament
Member, Committee on Social Justice & Empowerment
Member, Consultative Committee, Ministry of Shipping, Road Transport and Highways
Member, Committee on Health & Family Welfare
Member, Financial Committee on Estimates
Member, Standing Committee on Rural Development
Member, Consultative Committee, Ministry of Home Affairs
"
